guid	text_clean	tag	img_path	img_exists	img_ok
3297		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3297.jpg	True	True
1521		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1521.jpg	True	True
604		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\604.jpg	True	True
1153		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1153.jpg	True	True
186		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\186.jpg	True	True
2006		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2006.jpg	True	True
322		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\322.jpg	True	True
4227		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4227.jpg	True	True
1640		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1640.jpg	True	True
3331		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3331.jpg	True	True
2138		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2138.jpg	True	True
1240		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1240.jpg	True	True
3193		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3193.jpg	True	True
3972		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3972.jpg	True	True
4819		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4819.jpg	True	True
2459		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2459.jpg	True	True
3974		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3974.jpg	True	True
4155		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4155.jpg	True	True
3133		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3133.jpg	True	True
5063		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5063.jpg	True	True
1223		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1223.jpg	True	True
4371		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4371.jpg	True	True
931		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\931.jpg	True	True
4406		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4406.jpg	True	True
4452		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4452.jpg	True	True
4895		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4895.jpg	True	True
107		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\107.jpg	True	True
925		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\925.jpg	True	True
4747		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4747.jpg	True	True
4141		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4141.jpg	True	True
4150		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4150.jpg	True	True
3983		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3983.jpg	True	True
2437		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2437.jpg	True	True
4293		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4293.jpg	True	True
302		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\302.jpg	True	True
3753		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3753.jpg	True	True
71		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\71.jpg	True	True
1484		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1484.jpg	True	True
4220		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4220.jpg	True	True
3308		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3308.jpg	True	True
683		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\683.jpg	True	True
437		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\437.jpg	True	True
1763		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1763.jpg	True	True
2598		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2598.jpg	True	True
568		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\568.jpg	True	True
1143		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1143.jpg	True	True
3238		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3238.jpg	True	True
1217		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1217.jpg	True	True
285		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\285.jpg	True	True
3946		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3946.jpg	True	True
34		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\34.jpg	True	True
4997		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4997.jpg	True	True
4392		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4392.jpg	True	True
4570		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4570.jpg	True	True
43		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\43.jpg	True	True
3468		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3468.jpg	True	True
4132		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4132.jpg	True	True
4746		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4746.jpg	True	True
3812		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3812.jpg	True	True
2060		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2060.jpg	True	True
4585		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4585.jpg	True	True
1315		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1315.jpg	True	True
1924		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1924.jpg	True	True
2331		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2331.jpg	True	True
306		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\306.jpg	True	True
1926		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1926.jpg	True	True
4866		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4866.jpg	True	True
46		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\46.jpg	True	True
648		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\648.jpg	True	True
3166		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3166.jpg	True	True
1395		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1395.jpg	True	True
1399		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1399.jpg	True	True
2324		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2324.jpg	True	True
2586		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2586.jpg	True	True
1804		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1804.jpg	True	True
4915		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4915.jpg	True	True
1047		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1047.jpg	True	True
481		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\481.jpg	True	True
2788		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2788.jpg	True	True
1141		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1141.jpg	True	True
1444		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1444.jpg	True	True
1332		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1332.jpg	True	True
366		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\366.jpg	True	True
162		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\162.jpg	True	True
358		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\358.jpg	True	True
843		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\843.jpg	True	True
3617		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3617.jpg	True	True
377		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\377.jpg	True	True
352		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\352.jpg	True	True
4318		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4318.jpg	True	True
3612		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3612.jpg	True	True
1590		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1590.jpg	True	True
1030		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1030.jpg	True	True
1159		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1159.jpg	True	True
260		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\260.jpg	True	True
1822		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1822.jpg	True	True
1404		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1404.jpg	True	True
1501		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1501.jpg	True	True
2321		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2321.jpg	True	True
56		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\56.jpg	True	True
1086		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1086.jpg	True	True
4728		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4728.jpg	True	True
2613		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2613.jpg	True	True
1689		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1689.jpg	True	True
4711		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4711.jpg	True	True
192		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\192.jpg	True	True
883		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\883.jpg	True	True
2969		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2969.jpg	True	True
3548		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3548.jpg	True	True
1665		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1665.jpg	True	True
3059		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3059.jpg	True	True
2885		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2885.jpg	True	True
636		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\636.jpg	True	True
2799		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2799.jpg	True	True
2848		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2848.jpg	True	True
3785		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3785.jpg	True	True
2735		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2735.jpg	True	True
2425		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2425.jpg	True	True
3881		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3881.jpg	True	True
4668		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4668.jpg	True	True
5094		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5094.jpg	True	True
123		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\123.jpg	True	True
3269		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3269.jpg	True	True
2356		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2356.jpg	True	True
1130		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1130.jpg	True	True
4536		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4536.jpg	True	True
2146		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2146.jpg	True	True
5022		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5022.jpg	True	True
4454		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4454.jpg	True	True
1206		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1206.jpg	True	True
4520		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4520.jpg	True	True
5030		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5030.jpg	True	True
3486		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3486.jpg	True	True
1108		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1108.jpg	True	True
965		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\965.jpg	True	True
1415		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1415.jpg	True	True
3609		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3609.jpg	True	True
661		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\661.jpg	True	True
2045		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2045.jpg	True	True
789		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\789.jpg	True	True
4579		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4579.jpg	True	True
3120		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3120.jpg	True	True
205		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\205.jpg	True	True
1372		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1372.jpg	True	True
949		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\949.jpg	True	True
2569		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2569.jpg	True	True
4881		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4881.jpg	True	True
3540		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3540.jpg	True	True
3994		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3994.jpg	True	True
1266		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1266.jpg	True	True
781		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\781.jpg	True	True
5070		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5070.jpg	True	True
4803		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4803.jpg	True	True
702		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\702.jpg	True	True
4943		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4943.jpg	True	True
1136		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1136.jpg	True	True
2917		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2917.jpg	True	True
649		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\649.jpg	True	True
2152		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2152.jpg	True	True
